Pfam_code,HMMER_conservation,FULL_conservation,HMMER_vs_FULL_conservation_diff,HMMER_vs_FULL_conservation_%_improvement
PF16028,1.00,1.00,0.00,0.00
PF16034,0.78,0.78,0.00,0.00
PF16038,1.00,1.00,0.00,0.00
PF16043,0.64,0.64,0.00,0.00
PF16044,1.00,1.00,0.00,0.00
PF16045,1.00,1.00,0.00,0.00
PF16046,0.86,0.85,0.01,1.18
PF16050,1.00,1.00,0.00,0.00
PF16053,1.00,1.00,0.00,0.00
PF16054,1.00,1.00,0.00,0.00
PF16057,0.73,0.73,0.00,0.00
PF16058,1.00,1.00,0.00,0.00
PF16059,1.00,1.00,0.00,0.00
PF16070,0.72,0.69,0.03,4.35
PF16076,0.49,0.51,-0.02,-3.92
PF16078,0.81,0.79,0.02,2.53
PF16088,1.00,1.00,0.00,0.00
PF16092,1.00,1.00,0.00,0.00
PF16093,1.00,1.00,0.00,0.00
PF16094,1.00,1.00,0.00,0.00
PF16095,0.65,0.65,0.00,0.00
PF16096,0.80,0.80,0.00,0.00
PF16097,1.00,1.00,0.00,0.00
PF16098,1.00,1.00,0.00,0.00
PF16099,1.00,1.00,0.00,0.00
PF16100,1.00,1.00,0.00,0.00
PF16101,1.00,1.00,0.00,0.00
PF16113,1.00,1.00,0.00,0.00
PF16114,1.00,1.00,0.00,0.00
PF16121,0.97,0.97,0.00,0.00
PF16122,1.00,1.00,0.00,0.00
PF16123,0.69,0.69,0.00,0.00
PF16124,0.48,0.48,0.00,0.00
PF16134,1.00,0.50,0.50,100.00
PF16158,0.63,0.63,0.00,0.00
PF16159,0.82,0.82,0.00,0.00
PF16164,1.00,1.00,0.00,0.00
PF16165,0.62,0.61,0.01,1.64
PF16171,1.00,1.00,0.00,0.00
PF16172,0.62,0.61,0.01,1.64
PF16174,0.55,0.55,0.00,0.00
PF16176,0.72,0.72,0.00,0.00
PF16177,0.52,0.52,0.00,0.00
PF16178,0.54,0.53,0.01,1.89
PF16179,0.50,0.50,0.00,0.00
PF16180,1.00,1.00,0.00,0.00
PF16181,1.00,1.00,0.00,0.00
PF16182,0.47,0.39,0.08,20.51
PF16183,0.50,0.44,0.06,13.64
PF16184,0.34,0.36,-0.02,-5.56
PF16185,1.00,1.00,0.00,0.00
PF16186,0.65,0.65,0.00,0.00
PF16187,0.65,0.65,0.00,0.00
PF16188,0.70,0.70,0.00,0.00
PF16189,0.66,0.66,0.00,0.00
PF16190,0.74,0.74,0.00,0.00
PF16191,0.66,0.66,0.00,0.00
PF16192,0.62,0.62,0.00,0.00
PF16193,1.00,1.00,0.00,0.00
PF16195,1.00,1.00,0.00,0.00
PF16197,1.00,1.00,0.00,0.00
PF16198,1.00,1.00,0.00,0.00
PF16199,1.00,1.00,0.00,0.00
PF16200,1.00,1.00,0.00,0.00
PF16201,1.00,1.00,0.00,0.00
PF16202,1.00,1.00,0.00,0.00
PF16203,1.00,1.00,0.00,0.00
PF16204,1.00,1.00,0.00,0.00
PF16205,1.00,1.00,0.00,0.00
PF16206,1.00,1.00,0.00,0.00
PF16207,0.50,0.48,0.02,4.17
PF16208,0.39,0.39,0.00,0.00
PF16209,0.51,0.53,-0.02,-3.77
PF16210,1.00,1.00,0.00,0.00
PF16211,0.86,0.86,0.00,0.00
PF16212,0.49,0.49,0.00,0.00
PF16213,0.54,0.54,0.00,0.00
PF16214,0.34,0.34,0.00,0.00
PF16218,0.71,0.71,0.00,0.00
PF16273,1.00,1.00,0.00,0.00
PF16274,0.83,0.83,0.00,0.00
PF16275,1.00,1.00,0.00,0.00
PF16276,1.00,1.00,0.00,0.00
PF16278,1.00,1.00,0.00,0.00
PF16279,0.69,0.69,0.00,0.00
PF16282,1.00,1.00,0.00,0.00
PF16294,1.00,1.00,0.00,0.00
PF16297,0.50,0.50,0.00,0.00
PF16300,0.69,0.69,0.00,0.00
PF16311,1.00,1.00,0.00,0.00
PF16317,0.84,0.84,0.00,0.00
PF16320,1.00,1.00,0.00,0.00
PF16322,0.45,0.45,0.00,0.00
PF16332,1.00,1.00,0.00,0.00
PF16347,1.00,1.00,0.00,0.00
PF16350,0.55,0.55,0.00,0.00
PF16360,1.00,1.00,0.00,0.00
PF16363,0.46,0.47,-0.01,-2.13
PF16366,0.81,0.81,0.00,0.00
PF16367,0.82,0.81,0.01,1.23
PF16368,1.00,1.00,0.00,0.00
PF16381,0.88,0.88,0.00,0.00
PF16399,1.00,1.00,0.00,0.00
PF16413,1.00,1.00,0.00,0.00
PF16414,0.66,0.65,0.01,1.54
PF16415,1.00,1.00,0.00,0.00
PF16417,1.00,1.00,0.00,0.00
PF16418,1.00,1.00,0.00,0.00
PF16420,1.00,1.00,0.00,0.00
PF16421,0.62,0.62,0.00,0.00
PF16422,0.93,0.93,0.00,0.00
PF16423,0.98,0.98,0.00,0.00
PF16450,0.50,0.52,-0.02,-3.85
PF16453,0.79,0.79,0.00,0.00
PF16454,0.87,0.87,0.00,0.00
PF16455,0.92,0.92,0.00,0.00
PF16457,0.53,0.53,0.00,0.00
PF16470,0.53,0.53,0.00,0.00
PF16471,0.87,0.87,0.00,0.00
PF16474,0.55,0.55,0.00,0.00
PF16482,0.62,0.62,0.00,0.00
PF16484,0.78,0.78,0.00,0.00
PF16486,0.77,0.78,-0.01,-1.28
PF16487,0.92,0.92,0.00,0.00
PF16488,0.80,0.80,0.00,0.00
PF16489,0.41,0.42,-0.01,-2.38
PF16491,1.00,1.00,0.00,0.00
PF16492,0.58,0.58,0.00,0.00
PF16493,0.72,0.72,0.00,0.00
PF16494,0.76,0.78,-0.02,-2.56
PF16495,0.95,0.95,0.00,0.00
PF16496,0.86,0.82,0.04,4.88
PF16497,0.58,0.59,-0.01,-1.69
PF16498,0.86,0.87,-0.01,-1.15
PF16499,0.79,0.79,0.00,0.00
PF16500,0.59,0.58,0.01,1.72
PF16501,1.00,1.00,0.00,0.00
PF16503,1.00,1.00,0.00,0.00
PF16507,1.00,1.00,0.00,0.00
PF16508,1.00,1.00,0.00,0.00
PF16511,0.88,0.88,0.00,0.00
PF16512,0.72,0.72,0.00,0.00
PF16515,0.67,0.67,0.00,0.00
PF16516,0.56,0.56,0.00,0.00
PF16517,0.57,0.57,0.00,0.00
PF16519,0.70,0.70,0.00,0.00
PF16521,1.00,1.00,0.00,0.00
PF16523,1.00,1.00,0.00,0.00
PF16526,0.68,0.68,0.00,0.00
PF16528,1.00,1.00,0.00,0.00
PF16529,1.00,1.00,0.00,0.00
PF16531,1.00,1.00,0.00,0.00
PF16533,0.90,0.90,0.00,0.00
PF16534,0.90,0.90,0.00,0.00
PF16540,1.00,1.00,0.00,0.00
PF16543,1.00,1.00,0.00,0.00
PF16544,1.00,1.00,0.00,0.00
PF16545,0.80,0.80,0.00,0.00
PF16546,0.76,0.76,0.00,0.00
PF16550,1.00,1.00,0.00,0.00
PF16551,1.00,1.00,0.00,0.00
PF16553,0.76,0.76,0.00,0.00
PF16556,0.60,0.61,-0.01,-1.64
PF16557,0.93,0.93,0.00,0.00
PF16558,1.00,1.00,0.00,0.00
PF16559,0.80,0.80,0.00,0.00
PF16561,0.90,0.90,0.00,0.00
PF16562,0.82,0.82,0.00,0.00
PF16563,0.84,0.85,-0.01,-1.18
PF16564,0.76,0.76,0.00,0.00
PF16565,1.00,1.00,0.00,0.00
PF16566,0.85,0.85,0.00,0.00
PF16568,0.74,0.74,0.00,0.00
PF16573,1.00,1.00,0.00,0.00
PF16574,1.00,1.00,0.00,0.00
PF16575,0.59,0.59,0.00,0.00
PF16577,1.00,1.00,0.00,0.00
PF16578,0.63,0.63,0.00,0.00
PF16579,0.90,0.88,0.02,2.27
PF16589,0.58,0.58,0.00,0.00
PF16597,0.65,0.65,0.00,0.00
PF16598,1.00,1.00,0.00,0.00
PF16599,1.00,1.00,0.00,0.00
PF16600,0.56,0.56,0.00,0.00
PF16601,1.00,1.00,0.00,0.00
PF16602,1.00,1.00,0.00,0.00
PF16605,1.00,1.00,0.00,0.00
PF16606,1.00,1.00,0.00,0.00
PF16607,1.00,1.00,0.00,0.00
PF16608,0.66,0.47,0.19,40.43
PF16609,0.69,0.69,0.00,0.00
PF16610,1.00,1.00,0.00,0.00
PF16611,1.00,1.00,0.00,0.00
PF16612,1.00,1.00,0.00,0.00
PF16613,1.00,1.00,0.00,0.00
PF16614,0.88,0.87,0.01,1.15
PF16615,0.63,0.63,0.00,0.00
PF16616,0.65,0.65,0.00,0.00
PF16617,1.00,1.00,0.00,0.00
PF16618,1.00,1.00,0.00,0.00
PF16619,0.78,0.78,0.00,0.00
PF16620,1.00,1.00,0.00,0.00
PF16621,0.99,0.99,0.00,0.00
PF16622,0.71,0.71,0.00,0.00
PF16623,1.00,1.00,0.00,0.00
PF16624,1.00,1.00,0.00,0.00
PF16625,1.00,1.00,0.00,0.00
PF16626,1.00,1.00,0.00,0.00
PF16629,0.64,0.64,0.00,0.00
PF16630,1.00,1.00,0.00,0.00
PF16631,1.00,1.00,0.00,0.00
PF16632,0.77,0.77,0.00,0.00
PF16633,1.00,1.00,0.00,0.00
PF16634,1.00,1.00,0.00,0.00
PF16635,1.00,1.00,0.00,0.00
PF16636,1.00,1.00,0.00,0.00
PF16637,1.00,1.00,0.00,0.00
PF16641,0.71,0.71,0.00,0.00
PF16642,1.00,1.00,0.00,0.00
PF16644,0.56,0.57,-0.01,-1.75
PF16646,0.73,0.73,0.00,0.00
PF16647,1.00,1.00,0.00,0.00
PF16648,1.00,1.00,0.00,0.00
PF16649,1.00,1.00,0.00,0.00
PF16650,1.00,1.00,0.00,0.00
PF16652,0.90,0.90,0.00,0.00
PF16653,1.00,1.00,0.00,0.00
PF16656,1.00,1.00,0.00,0.00
PF16660,1.00,1.00,0.00,0.00
PF16661,0.49,0.48,0.01,2.08
PF16662,1.00,0.40,0.60,150.00
PF16663,0.65,0.65,0.00,0.00
PF16664,0.49,0.50,-0.01,-2.00
PF16665,0.63,0.63,0.00,0.00
PF16666,1.00,1.00,0.00,0.00
PF16667,1.00,1.00,0.00,0.00
PF16669,1.00,1.00,0.00,0.00
PF16672,1.00,1.00,0.00,0.00
PF16673,0.66,0.66,0.00,0.00
PF16674,0.70,0.70,0.00,0.00
PF16675,0.70,0.70,0.00,0.00
PF16676,0.74,0.76,-0.02,-2.63
PF16678,1.00,1.00,0.00,0.00
PF16679,1.00,1.00,0.00,0.00
PF16680,0.67,0.67,0.00,0.00
PF16681,1.00,1.00,0.00,0.00
PF16682,1.00,1.00,0.00,0.00
PF16685,1.00,1.00,0.00,0.00
PF16686,1.00,1.00,0.00,0.00
PF16687,1.00,1.00,0.00,0.00
PF16689,0.87,0.87,0.00,0.00
PF16690,1.00,1.00,0.00,0.00
PF16692,1.00,1.00,0.00,0.00
PF16696,1.00,1.00,0.00,0.00
PF16698,1.00,1.00,0.00,0.00
PF16699,1.00,1.00,0.00,0.00
PF16700,1.00,1.00,0.00,0.00
PF16704,0.94,0.94,0.00,0.00
PF16705,1.00,1.00,0.00,0.00
PF16706,1.00,1.00,0.00,0.00
PF16716,1.00,1.00,0.00,0.00
PF16717,1.00,1.00,0.00,0.00
PF16725,1.00,1.00,0.00,0.00
PF16726,1.00,1.00,0.00,0.00
PF16727,1.00,1.00,0.00,0.00
PF16735,1.00,1.00,0.00,0.00
PF16737,1.00,1.00,0.00,0.00
PF16739,0.51,0.62,-0.11,-17.74
PF16740,1.00,1.00,0.00,0.00
PF16741,0.69,0.69,0.00,0.00
PF16742,1.00,1.00,0.00,0.00
PF16744,1.00,1.00,0.00,0.00
PF16746,0.44,0.44,0.00,0.00
PF16748,1.00,1.00,0.00,0.00
PF16752,1.00,1.00,0.00,0.00
PF16756,1.00,1.00,0.00,0.00
PF16757,0.69,0.69,0.00,0.00
PF16759,1.00,1.00,0.00,0.00
PF16764,1.00,1.00,0.00,0.00
PF16766,1.00,1.00,0.00,0.00
PF16768,1.00,1.00,0.00,0.00
PF16769,1.00,1.00,0.00,0.00
PF16770,0.61,0.61,0.00,0.00
PF16772,1.00,1.00,0.00,0.00
PF16776,1.00,1.00,0.00,0.00
PF16780,1.00,1.00,0.00,0.00
PF16783,1.00,1.00,0.00,0.00
PF16788,0.59,0.59,0.00,0.00
PF16791,1.00,1.00,0.00,0.00
PF16794,0.77,0.77,0.00,0.00
PF16799,1.00,1.00,0.00,0.00
PF16801,1.00,1.00,0.00,0.00
PF16808,1.00,1.00,0.00,0.00
PF16832,1.00,1.00,0.00,0.00
PF16833,1.00,1.00,0.00,0.00
PF16835,1.00,1.00,0.00,0.00
PF16837,1.00,1.00,0.00,0.00
PF16840,1.00,1.00,0.00,0.00
PF16858,1.00,1.00,0.00,0.00
PF16860,1.00,1.00,0.00,0.00
PF16866,0.79,0.78,0.01,1.28
PF16869,1.00,1.00,0.00,0.00
PF16870,0.70,0.70,0.00,0.00
PF16876,0.77,0.77,0.00,0.00
PF16878,0.69,0.69,0.00,0.00
PF16879,0.77,0.77,0.00,0.00
PF16880,0.76,0.76,0.00,0.00
PF16881,1.00,1.00,0.00,0.00
PF16884,0.65,0.65,0.00,0.00
PF16885,0.55,0.31,0.24,77.42
PF16886,1.00,1.00,0.00,0.00
PF16891,0.88,0.88,0.00,0.00
PF16897,0.75,0.75,0.00,0.00
PF16898,0.90,0.90,0.00,0.00
PF16899,1.00,1.00,0.00,0.00
PF16900,1.00,1.00,0.00,0.00
PF16901,1.00,1.00,0.00,0.00
PF16905,0.80,0.80,0.00,0.00
PF16906,0.50,0.99,-0.49,-49.49
PF16907,0.73,0.72,0.01,1.39
PF16920,0.59,0.59,0.00,0.00
PF16921,1.00,1.00,0.00,0.00
PF16922,1.00,1.00,0.00,0.00
PF16923,1.00,1.00,0.00,0.00
PF16953,1.00,1.00,0.00,0.00
PF16954,0.56,0.56,0.00,0.00
PF16959,0.73,0.73,0.00,0.00
PF16969,1.00,1.00,0.00,0.00
PF16975,0.76,0.76,0.00,0.00
PF16978,1.00,1.00,0.00,0.00
PF16979,1.00,1.00,0.00,0.00
PF17004,1.00,1.00,0.00,0.00
PF17035,0.93,0.93,0.00,0.00
PF17039,0.68,0.67,0.01,1.49
PF17045,0.68,0.68,0.00,0.00
PF17047,0.75,0.75,0.00,0.00
PF17048,0.89,0.89,0.00,0.00
PF17054,0.66,0.66,0.00,0.00
PF17061,1.00,1.00,0.00,0.00
PF17065,1.00,1.00,0.00,0.00
PF17066,1.00,1.00,0.00,0.00
PF17069,0.64,0.64,0.00,0.00
PF17085,1.00,1.00,0.00,0.00
PF17095,0.76,0.75,0.01,1.33
PF17098,1.00,1.00,0.00,0.00
PF17101,1.00,1.00,0.00,0.00
PF17102,1.00,1.00,0.00,0.00
PF17103,1.00,1.00,0.00,0.00
PF17105,0.78,0.78,0.00,0.00
PF17120,1.00,1.00,0.00,0.00
PF17121,1.00,1.00,0.00,0.00
PF17135,1.00,1.00,0.00,0.00
PF17136,1.00,1.00,0.00,0.00
PF17144,1.00,1.00,0.00,0.00
PF17146,1.00,1.00,0.00,0.00
PF17169,1.00,1.00,0.00,0.00
PF17171,0.60,0.60,0.00,0.00
PF17172,1.00,1.00,0.00,0.00
PF17180,1.00,1.00,0.00,0.00
PF17205,0.57,0.57,0.00,0.00
PF17207,0.46,0.47,-0.01,-2.13
PF17208,0.54,0.54,0.00,0.00
PF17211,1.00,1.00,0.00,0.00
PF17213,1.00,1.00,0.00,0.00
PF17215,0.62,0.62,0.00,0.00
PF17216,0.52,0.55,-0.03,-5.45
PF17217,0.64,0.64,0.00,0.00
PF17218,0.59,0.58,0.01,1.72
PF17219,0.92,0.92,0.00,0.00
PF17221,1.00,1.00,0.00,0.00
PF17226,0.71,0.57,0.14,24.56
PF17229,1.00,1.00,0.00,0.00
PF17256,1.00,1.00,0.00,0.00
PF17284,0.63,0.63,0.00,0.00
PF17285,1.00,1.00,0.00,0.00
PF17286,1.00,1.00,0.00,0.00
PF17291,0.80,0.80,0.00,0.00
PF17292,1.00,1.00,0.00,0.00
PF17297,0.86,0.86,0.00,0.00
PF17307,1.00,1.00,0.00,0.00
PF17333,1.00,1.00,0.00,0.00
PF17387,1.00,1.00,0.00,0.00
PF17391,1.00,1.00,0.00,0.00
PF17392,1.00,1.00,0.00,0.00
PF17403,1.00,1.00,0.00,0.00
PF17404,1.00,1.00,0.00,0.00
PF17405,1.00,1.00,0.00,0.00
PF17406,1.00,1.00,0.00,0.00
PF17407,1.00,1.00,0.00,0.00
PF17408,1.00,1.00,0.00,0.00
PF17450,0.61,0.60,0.01,1.67
PF17489,1.00,1.00,0.00,0.00
PF17490,0.66,0.66,0.00,0.00
PF17517,1.00,1.00,0.00,0.00
PF17653,1.00,1.00,0.00,0.00
PF17654,0.70,0.71,-0.01,-1.41
PF17655,0.63,0.64,-0.01,-1.56
PF17658,1.00,1.00,0.00,0.00
PF17659,1.00,1.00,0.00,0.00
PF17661,0.61,0.61,0.00,0.00
PF17662,1.00,1.00,0.00,0.00
PF17663,1.00,1.00,0.00,0.00
PF17664,1.00,1.00,0.00,0.00
PF17665,1.00,1.00,0.00,0.00
PF17666,1.00,1.00,0.00,0.00
PF17669,1.00,1.00,0.00,0.00
PF17671,1.00,0.50,0.50,100.00
PF17672,1.00,1.00,0.00,0.00
PF17673,1.00,1.00,0.00,0.00
PF17674,0.63,0.64,-0.01,-1.56
PF17675,0.78,0.78,0.00,0.00
PF17677,0.59,0.62,-0.03,-4.84
PF17681,0.41,0.41,0.00,0.00
PF17682,1.00,1.00,0.00,0.00
PF17683,1.00,1.00,0.00,0.00
PF17685,1.00,1.00,0.00,0.00
PF17686,1.00,1.00,0.00,0.00
PF17688,1.00,1.00,0.00,0.00
PF17690,1.00,1.00,0.00,0.00
PF17692,1.00,1.00,0.00,0.00
PF17694,1.00,1.00,0.00,0.00
PF17695,1.00,1.00,0.00,0.00
PF17697,1.00,1.00,0.00,0.00
PF17698,1.00,1.00,0.00,0.00
PF17699,1.00,1.00,0.00,0.00
PF17701,1.00,1.00,0.00,0.00
PF17702,1.00,1.00,0.00,0.00
PF17703,1.00,1.00,0.00,0.00
PF17704,1.00,1.00,0.00,0.00
PF17706,1.00,1.00,0.00,0.00
PF17707,1.00,1.00,0.00,0.00
PF17708,0.46,0.46,0.00,0.00
PF17710,1.00,1.00,0.00,0.00
PF17711,1.00,1.00,0.00,0.00
PF17712,1.00,1.00,0.00,0.00
PF17713,1.00,1.00,0.00,0.00
PF17714,1.00,1.00,0.00,0.00
PF17717,1.00,1.00,0.00,0.00
PF17718,1.00,1.00,0.00,0.00
PF17719,1.00,1.00,0.00,0.00
PF17722,1.00,0.50,0.50,100.00
PF17724,1.00,1.00,0.00,0.00
PF17725,0.86,0.86,0.00,0.00
PF17729,1.00,1.00,0.00,0.00
PF17730,1.00,1.00,0.00,0.00
PF17732,1.00,1.00,0.00,0.00
PF17734,0.41,0.42,-0.01,-2.38
PF17736,0.42,0.40,0.02,5.00
PF17737,1.00,1.00,0.00,0.00
PF17738,1.00,1.00,0.00,0.00
PF17739,1.00,1.00,0.00,0.00
PF17740,1.00,1.00,0.00,0.00
PF17741,1.00,1.00,0.00,0.00
PF17742,1.00,1.00,0.00,0.00
PF17743,1.00,1.00,0.00,0.00
PF17744,1.00,1.00,0.00,0.00
PF17745,1.00,1.00,0.00,0.00
PF17749,1.00,1.00,0.00,0.00
PF17751,0.53,0.53,0.00,0.00
PF17753,1.00,1.00,0.00,0.00
PF17756,1.00,1.00,0.00,0.00
PF17759,1.00,1.00,0.00,0.00
PF17763,1.00,1.00,0.00,0.00
PF17767,1.00,1.00,0.00,0.00
PF17771,0.53,0.53,0.00,0.00
PF17772,0.71,0.71,0.00,0.00
PF17773,1.00,1.00,0.00,0.00
PF17776,0.41,0.40,0.01,2.50
PF17777,0.76,0.76,0.00,0.00
PF17778,1.00,1.00,0.00,0.00
PF17779,0.46,0.46,0.00,0.00
PF17780,0.65,0.65,0.00,0.00
PF17781,1.00,1.00,0.00,0.00
PF17786,1.00,1.00,0.00,0.00
PF17787,0.61,0.61,0.00,0.00
PF17789,0.39,0.40,-0.01,-2.50
PF17790,0.59,0.59,0.00,0.00
PF17791,0.45,0.45,0.00,0.00
PF17793,0.93,0.93,0.00,0.00
PF17794,0.65,0.65,0.00,0.00
PF17795,1.00,1.00,0.00,0.00
PF17796,1.00,1.00,0.00,0.00
PF17797,1.00,1.00,0.00,0.00
PF17798,1.00,1.00,0.00,0.00
PF17799,1.00,1.00,0.00,0.00
PF17802,1.00,1.00,0.00,0.00
PF17807,0.84,0.85,-0.01,-1.18
PF17809,0.81,0.81,0.00,0.00
PF17811,0.51,0.51,0.00,0.00
PF17812,1.00,1.00,0.00,0.00
PF17813,1.00,1.00,0.00,0.00
PF17814,0.58,0.59,-0.01,-1.69
PF17817,0.84,0.84,0.00,0.00
PF17818,0.57,0.61,-0.04,-6.56
PF17819,1.00,1.00,0.00,0.00
PF17820,0.43,0.45,-0.02,-4.44
PF17821,1.00,1.00,0.00,0.00
PF17822,1.00,1.00,0.00,0.00
PF17823,1.00,1.00,0.00,0.00
PF17824,0.50,1.00,-0.50,-50.00
PF17825,1.00,1.00,0.00,0.00
PF17826,0.88,0.88,0.00,0.00
PF17827,1.00,1.00,0.00,0.00
PF17830,0.56,0.57,-0.01,-1.75
PF17832,0.61,0.61,0.00,0.00
PF17833,1.00,1.00,0.00,0.00
PF17835,1.00,1.00,0.00,0.00
PF17838,0.56,0.57,-0.01,-1.75
PF17840,0.68,0.68,0.00,0.00
PF17846,0.64,0.64,0.00,0.00
PF17848,1.00,1.00,0.00,0.00
PF17849,0.59,0.59,0.00,0.00
PF17852,0.37,0.38,-0.01,-2.63
PF17855,0.49,0.49,0.00,0.00
PF17856,0.67,0.67,0.00,0.00
PF17857,0.48,0.49,-0.01,-2.04
PF17862,0.44,0.44,0.00,0.00
PF17865,1.00,1.00,0.00,0.00
PF17867,0.46,0.47,-0.01,-2.13
PF17869,1.00,1.00,0.00,0.00
PF17870,1.00,1.00,0.00,0.00
PF17872,1.00,1.00,0.00,0.00
PF17875,1.00,1.00,0.00,0.00
PF17877,1.00,1.00,0.00,0.00
PF17887,0.47,0.48,-0.01,-2.08
PF17888,0.57,0.57,0.00,0.00
PF17889,0.59,0.59,0.00,0.00
PF17900,0.44,0.44,0.00,0.00
PF17902,0.59,0.59,0.00,0.00
PF17903,1.00,1.00,0.00,0.00
PF17904,0.78,0.78,0.00,0.00
PF17906,0.63,0.63,0.00,0.00
PF17907,0.70,0.70,0.00,0.00
PF17908,1.00,1.00,0.00,0.00
PF17913,0.56,0.58,-0.02,-3.45
PF17916,1.00,1.00,0.00,0.00
PF17919,0.65,0.65,0.00,0.00
PF17921,0.53,0.53,0.00,0.00
PF17927,1.00,1.00,0.00,0.00
PF17942,0.57,0.57,0.00,0.00
PF17949,1.00,1.00,0.00,0.00
PF17950,1.00,1.00,0.00,0.00
PF17956,1.00,1.00,0.00,0.00
PF17958,0.66,0.66,0.00,0.00
PF17959,0.86,0.85,0.01,1.18
PF17960,0.50,0.50,0.00,0.00
PF17968,1.00,1.00,0.00,0.00
PF17971,0.64,0.64,0.00,0.00
PF17976,1.00,1.00,0.00,0.00
PF17978,1.00,1.00,0.00,0.00
PF17979,1.00,1.00,0.00,0.00
PF17980,0.70,0.70,0.00,0.00
PF17981,1.00,1.00,0.00,0.00
PF17982,0.71,0.71,0.00,0.00
PF17988,0.70,0.70,0.00,0.00
PF18001,1.00,1.00,0.00,0.00
PF18004,1.00,1.00,0.00,0.00
PF18005,1.00,1.00,0.00,0.00
PF18012,0.68,0.67,0.01,1.49
PF18016,0.54,0.53,0.01,1.89
PF18017,1.00,1.00,0.00,0.00
PF18018,1.00,1.00,0.00,0.00
PF18020,0.63,0.63,0.00,0.00
PF18026,1.00,1.00,0.00,0.00
PF18027,0.46,0.57,-0.11,-19.30
PF18028,1.00,1.00,0.00,0.00
PF18031,0.68,0.70,-0.02,-2.86
PF18035,0.72,0.75,-0.03,-4.00
PF18036,1.00,1.00,0.00,0.00
PF18037,1.00,1.00,0.00,0.00
PF18038,0.70,0.70,0.00,0.00
PF18039,0.72,0.72,0.00,0.00
PF18044,0.60,0.60,0.00,0.00
PF18048,1.00,1.00,0.00,0.00
PF18049,1.00,1.00,0.00,0.00
PF18051,1.00,1.00,0.00,0.00
PF18055,1.00,1.00,0.00,0.00
PF18072,1.00,1.00,0.00,0.00
PF18076,1.00,1.00,0.00,0.00
PF18077,1.00,1.00,0.00,0.00
PF18084,1.00,1.00,0.00,0.00
PF18086,0.89,0.89,0.00,0.00
PF18091,1.00,1.00,0.00,0.00
PF18097,1.00,1.00,0.00,0.00
PF18098,1.00,1.00,0.00,0.00
PF18100,0.82,0.82,0.00,0.00
PF18101,1.00,1.00,0.00,0.00
PF18102,0.74,0.74,0.00,0.00
PF18104,0.54,0.54,0.00,0.00
PF18108,0.69,0.69,0.00,0.00
PF18109,0.76,0.76,0.00,0.00
PF18110,1.00,1.00,0.00,0.00
PF18111,0.69,0.69,0.00,0.00
PF18112,0.67,0.67,0.00,0.00
PF18114,1.00,1.00,0.00,0.00
PF18115,1.00,1.00,0.00,0.00
PF18116,0.70,0.70,0.00,0.00
PF18118,0.68,0.68,0.00,0.00
PF18119,0.68,0.67,0.01,1.49
PF18121,1.00,1.00,0.00,0.00
PF18122,1.00,1.00,0.00,0.00
PF18124,0.78,0.78,0.00,0.00
PF18127,1.00,1.00,0.00,0.00
PF18129,1.00,1.00,0.00,0.00
PF18130,1.00,1.00,0.00,0.00
PF18131,1.00,1.00,0.00,0.00
PF18136,1.00,1.00,0.00,0.00
PF18137,1.00,1.00,0.00,0.00
PF18139,0.58,0.58,0.00,0.00
PF18140,1.00,1.00,0.00,0.00
PF18141,1.00,1.00,0.00,0.00
PF18147,1.00,1.00,0.00,0.00
PF18148,0.69,0.69,0.00,0.00
PF18149,1.00,1.00,0.00,0.00
PF18150,0.82,0.82,0.00,0.00
PF18151,0.58,0.58,0.00,0.00
PF18162,1.00,1.00,0.00,0.00
PF18190,1.00,1.00,0.00,0.00
PF18192,1.00,1.00,0.00,0.00
PF18193,0.83,0.83,0.00,0.00
PF18198,0.57,0.57,0.00,0.00
PF18199,0.45,0.46,-0.01,-2.17
PF18201,0.44,0.45,-0.01,-2.22
PF18207,1.00,1.00,0.00,0.00
PF18210,1.00,1.00,0.00,0.00
PF18212,0.73,0.73,0.00,0.00
PF18253,0.94,0.94,0.00,0.00
PF18256,1.00,1.00,0.00,0.00
PF18262,1.00,1.00,0.00,0.00
PF18263,1.00,1.00,0.00,0.00
PF18264,0.98,0.98,0.00,0.00
PF18265,1.00,1.00,0.00,0.00
PF18266,1.00,1.00,0.00,0.00
PF18267,1.00,1.00,0.00,0.00
PF18278,1.00,1.00,0.00,0.00
PF18279,1.00,1.00,0.00,0.00
PF18282,1.00,1.00,0.00,0.00
PF18289,1.00,1.00,0.00,0.00
PF18290,1.00,1.00,0.00,0.00
PF18292,0.59,0.58,0.01,1.72
PF18293,0.74,0.74,0.00,0.00
PF18295,1.00,1.00,0.00,0.00
PF18296,0.78,0.75,0.03,4.00
PF18300,1.00,1.00,0.00,0.00
PF18307,1.00,1.00,0.00,0.00
PF18308,0.81,0.81,0.00,0.00
PF18323,1.00,1.00,0.00,0.00
PF18326,1.00,1.00,0.00,0.00
PF18332,1.00,1.00,0.00,0.00
PF18334,1.00,1.00,0.00,0.00
PF18336,0.89,0.89,0.00,0.00
PF18345,0.68,0.68,0.00,0.00
PF18346,0.61,0.61,0.00,0.00
PF18358,1.00,1.00,0.00,0.00
PF18359,1.00,1.00,0.00,0.00
PF18360,0.92,0.92,0.00,0.00
PF18362,0.71,0.71,0.00,0.00
PF18366,0.79,0.79,0.00,0.00
PF18371,0.72,0.72,0.00,0.00
